34.0617075,-118.3053555
34.0616118905,-118.305354005
34.061516281,-118.30535251
34.0636357263,-118.305377726
34.0635401,-118.3053779
34.0634436474,-118.305376721
34.0633471947,-118.305375542
34.0632507421,-118.305374363
34.0631542895,-118.305373184
34.0630578368,-118.305372005
34.0629613842,-118.305370826
34.0628649316,-118.305369647
34.0627684789,-118.305368468
34.0626720263,-118.305367289
34.0625755737,-118.305366111
34.0624791211,-118.305364932
34.0623826684,-118.305363753
34.0622862158,-118.305362574
34.0621897632,-118.305361395
34.0620933105,-118.305360216
34.0619968579,-118.305359037
34.0619004053,-118.305357858
34.0618039526,-118.305356679
34.0617075,-118.3053555
34.0636242737,-118.306621405
34.063529,-118.3066211
34.0634412375,-118.306619488
34.063353475,-118.306617875
34.0632657125,-118.306616263
34.06317795,-118.30661465
34.0630901875,-118.306613038
34.063002425,-118.306611425
34.0629146625,-118.306609812
34.0628269,-118.3066082
34.0627329917,-118.306606375
34.0626390833,-118.30660455
34.062545175,-118.306602725
34.0624512667,-118.3066009
34.0623573583,-118.306599075
34.06226345,-118.30659725
34.0621695417,-118.306595425
34.0620756333,-118.3065936
34.061981725,-118.306591775
34.0618878167,-118.30658995
34.0617939083,-118.306588125
34.0617,-118.3065863
34.0616044,-118.306586948
34.0615088,-118.306587595
34.063529,-118.3066211
34.06352875,-118.30653475
34.0635285,-118.3064484
34.06352825,-118.30636205
34.063528,-118.3062757
34.063528,-118.3062757
34.0635295333,-118.30618025
34.0635310667,-118.3060848
34.0635326,-118.30598935
34.0635341333,-118.3058939
34.0635356667,-118.30579845
34.0635372,-118.305703
34.0635372,-118.305703
34.063537925,-118.305621725
34.06353865,-118.30554045
34.063539375,-118.305459175
34.0635401,-118.3053779
34.0635401,-118.3053779
34.06354055,-118.305298725
34.063541,-118.30521955
34.0617008,-118.3067803
34.0617004,-118.3066833
34.0617,-118.3065863
34.0617052,-118.3057307
34.061705775,-118.3056369
34.06170635,-118.3055431
34.061706925,-118.3054493
34.0617075,-118.3053555
34.0617,-118.3065863
34.061700525,-118.306500925
34.06170105,-118.30641555
34.061701575,-118.306330175
34.0617021,-118.3062448
34.0617075,-118.3053555
34.0617085833,-118.305258317
34.0617096667,-118.305161133
34.0617021,-118.3062448
34.0617026167,-118.306159117
34.0617031333,-118.306073433
34.06170365,-118.30598775
34.0617041667,-118.305902067
34.0617046833,-118.305816383
34.0617052,-118.3057307
34.0635257,-118.30678775
34.06352735,-118.306704425
34.063529,-118.3066211
